"x"
"1","感謝淑芬的姊妹、淑芬的爸爸媽媽、淑芬的阿公阿嬤及淑芬的弟弟妹妹通通支持淑芬"
"3030","【是攬人才，還是攬奴才計畫？政府應回答如何確保不衝擊就業市場！】（ㄧ）

國發會「延攬外國專業人才草案」夾帶第19，20條，
把外國學生「實習生」當成延攬「外籍專業人才」的目標，
#開放實習項目包山包海(開放專技工作項目如圖1)，幾乎全開放了。
以過去開放外籍生來台從事「會計實習」，卻給予薪資卻貼近基本工資！

透過「實習」架空「就業服務法」工作規範以及「勞基法」的勞動保護的規定，
變相開放白領外勞。
這不是國發會說，未來會透過人數「總量管制」一句話就可以帶過的！
曾幾何時藍領移工也曾採取總量管制措施，結果人數仍舊攀升！

依據國發會106年4月尋職簽證與實習評估報告指出，延攬才的專法所定義的實習，不同於勞動基準法第64條技術生概念，請問這些實習生權益保障如何規範？

1.外籍白領來台必須要檢附證照，才可以來台工作，
改為實習，不用檢附證照即可來台，進入門檻相對低。
不必遵守「就服法」，工作兩年的經驗，不必遵守最低月薪47971的規定。

2.實習津貼可低於基本工資，不違法？！

#幾乎所有產業都開放了，
#法律上薪水也沒有任何規定，
#這樣不衝擊白領勞工的就業市場嗎？

#低薪白領外勞
https://m.facebook.com/story.php?story_fbid=1306081082760926&substory_index=0&id=169014523134260"
"3031","拜託委員, 禁止開放陸資來台炒房. 連一人一房都禁止"
"3032","昨天「高雄高等行政法院」判決認定棄置在旗山農地的「廢爐碴」是「廢棄物」，
#判命高雄市府應命業者清除，
#引用我們在今年廢清法修法後的廢棄物定義及精神，
#這是環境保護史上關鍵的判決。
這個判決是旗山自救會多年努力，沒有放棄才有的成果。

當時修法時陪我一起努力許久的和霖，俊傑以及當初行政部門站出來支持我們的詹順貴，跟許許多多的環團，
這判決證明「堅持」是可以看到成果的。
#台灣農地保護的這一小步卻走了很久很久才走到
#下一步將廢清法資再法二法合一

判決文內容
http://ksb.judicial.gov.tw/chinese/news_1.aspx?p=75&n=10235&pa=10234&NID=1641"
"3033","「如果你是有聽見這弱者，無力可以抵抗的悲鳴，你的心也忍得過嗎？」~蔡秋桐

#沒有人是局外人"
"3034","五股坑溪，御史坑，觀音坑溪水都暴漲，
請大家注意安全。
五股成州地區，抽水站來不及抽水，
淹水情形嚴重，請大家趕快應變。"
"3035","各位好朋友請注意！

因強降雨，造成五股坑溪、御史坑及觀音坑溪溪水暴漲，
蘆洲、五股地區多處有淹水的情形，
淑芬已經聯絡水利署十河局局長，局長已立即協調新北市水利局協助救災。

請大家務必做好因應措施，小心安全！
若住屋淹水超過50公分，
務必拍照、攝影存證，
以利未來申請相關淹水救助！"
"3036",NA
"3037","【你們就承認「每一個還在唸書的學生」都是「專業人才」，
對待外國專業人才就是給「實習津貼」不是「薪水」
】（二）

#黨內對這個法案有意見的不只我一個人，
#想要護航政策也不用只針對我一個人

今年4月10日行政立法會議，
對延攬外國人才草案中第19，20條開放每個「外國唸書學生」就是「專業人才」可以來台工作實習，
#我本人去開會表示反對，
#其他立委也反對之下，
#林錫耀副院長裁示這兩條請國發會修正。

之後行政院草案送到立法院，第19，20條版本改了幾個字仍然是要開放「外國學生及畢業兩年」等於「專業人才」可以來「實習」。

5/23立法院一讀付委，
#然後5月26日黨團會議沒有動員（可以不用出席），
經濟委員會召委安排在5/31列案排審查。
現在因為我反對「假實習真工作」而指責我沒在黨團討論，
#這是欲加之罪。

你們轉移焦點也沒用，
真正問題是，
請問外國「每個還在唸書的大學生」就是你們認為的「外國專業人才」嗎？
甚至「已經畢業兩年」還能來台灣「實習」嗎？
然後這些學生來台灣的「專業能力」叫做「實習」？
然後沒有「薪水」只給「津貼」叫「攬才」？
#變相開放低薪白領外勞

#支持攬真正的才而不是假實習真工作
https://m.facebook.com/story.php?story_fbid=1306081082760926&substory_index=0&id=169014523134260"
"3038","在彰化溪州「藍綠民代」一起帶頭抗議鼓動，發生「暴力圍毆動保人士」事件之後，
我們要站出來支持傳統「收容所」升級成「動物教育訓練園區」。
請大家也一起站出來，
拒絕政客抹黑，保護動物，為溪州再加油！！

https://m.facebook.com/story.php?story_fbid=1359638167461250&id=208237985934613"
"3039","20：00時石門水庫泄洪，
18：52淡水河口滿潮。
從水庫到出海口要一小時，
低窪處要小心。"
"3040","【祖克柏是人才，來台灣卻只值月薪2萬？！】

祖克柏是臉書的創始者，是董事長、是老闆，不是勞工、不是實習生！！
祖克柏高中時代即創作了音樂程式，卻拒絕微軟95萬年薪延攬。

祖克柏的確是個人才，
但國發會的攬才政策的實習只願意出月薪2萬多元（800美元），祖克柏會願意來？
#是祖克柏沒有競爭能力？
#還是雇主沒有競爭力？
美國企業搶工程實習生人才提供的待遇是免費住房、交通及月薪6000美元以上，
而國發會以實習作為搶人才政策，
根本只是解決廠商缺乏便宜白領勞動力！

低薪是台灣白領人才外流的問題核心，
國發會有想要解決白領人才外流的問題嗎？
今天為了滿足企業需求，以實習架空薪資門檻；
明天會不會為了企業的需求，放寬總額管制？

引進藍領移工替代了藍領基層工作，
如今開放畢業兩年內的外籍生都可來台擔任實習白領，
未來是否會替代低階白領工作？！

 
#開放低薪白領外勞真正的事實是什麼？
大家可以聽聽看業者怎麼說？
德商ProSiebenSat.1媒體集團亞太區投資長楊致偉/新創產業邁向國際的因應與挑戰新創座談會 https://goo.gl/i9lmHv（06:00-06:20）
楊致偉：「這個薪資機制我希望可以交給市場決定，而不是硬要規定在(新台幣)47,100。我曾經請一個美國大學畢業的ABC回來，他開(新台幣)47,100，我完全請不起。」

#還要costdown嗎還不夠down嗎？
#假實習真工作
#開放低薪白領外勞

附圖為：Glassdoor統計 2014年實習生月薪排行前25名企業"
"3041","【柯p拒絕吳音寧嗎？
張榮味有選舉利益可以交換，吳音寧沒有吧？】

吳音寧，
她和她父親，
長期關注農民，農業，農村，
犧牲寫作的才能，
留在家鄉為守護農莊而努力。

年輕時候的她到世界各國農鄉了解各國農業的歷史和制度。
她花數年整理從他父親數十年前就開始蒐集的農業資料，
寫出30萬字的「江湖在哪裡」，
這本書幾乎就是台灣農業發展史的教科書。

她帶頭成立訴求「土地正義」的農民運動團體「農村陣線」，
她也帶頭成功阻擋中科四期搶農水以後，
還利用荒廢的溪州「成功旅社」，成立「溪州尚水友善農產」公司，
她帶領一群年輕人實踐真正的社會企業精神，
也為小農打開另一條生路。

她在鄉公所堅持「營養午餐在地食才」，
給孩子真正的食物，
實踐農業，食安，環保的信仰。

她長期所做所為何等辛苦，
何等不容易，
這些改革需要專業，需要能耐，
更需要勇氣。
#她遠比我們認識的她，
#還更值得敬佩。
她不只是詩人吳晟的女兒，
她就是她自己吳音寧。

她願意接受「農委會」所託去「北農」服務，願意涉入江湖，
無知政客還抹黑說她是經營旅館的，
#政客說這位年輕的女人無法應付北農複雜的利益結構，
#這是對女性的歧視 ，
#這是對年輕人的羞辱。
這些政客是自取其辱。
這種說法莫非就是阻擋「農委會」介入「北農」的經營，
阻擋改革的藉口罷了。

而柯p寧可選擇跟張榮味的農會掛利益交換，
而看輕吳音寧，
這是柯p的淺短，
隨便他啦！！

我們要為吳音寧加油，
為她再鼓勵。
請大家努力轉貼。"
"3042","2日暴雨襲擊北台灣,，
新北市五股地區降下暴雨，
造成五股各地四處淹水，
其中五股區民義路2段43巷，
道路崩塌、路基也掏空，
路過的車輛都膽顫心驚。
昨日接獲消息前往現場狀況(圖一、二、三)，
離開現場後，
立刻前往公所與主秘討論，
今日公所已打鋼軌樁(圖四、五)，
接著養工處鋪路，
希望盡快還給用路人安全平穩的道路。

#五股基層"
"3043","文學是社會的良心，
文學家悲天憫人，因他人痛苦而感同身受而書寫。
可惜台灣文學被棄置，沒落了。
沒落到有人無知的說，
詩人，文學家他們沒有涉入政治，或農業的能力。

政治人物最需具備的能力是什麼，你們真的知道嗎？
#是要對人民的苦能夠感同身受。
然後才會覺得有非為人民而努力改變不可，非解決不可的責任感，使命感。
文學家也是。

而你們竟然說詩人不專業，
你們難道不知道世界上有許多的治國的總統，總理都是文學家，詩人出身嗎？

世界上有名的捷克哈維爾總統，是詩人劇作家；
來過台灣的馬其頓總理喬傑夫斯基，就是詩人；
印度有詩人總理瓦杰帕伊，
隔壁韓國也出過詩人總理卞榮泰，
冰島也有詩人總理……

這國家就這麼瞧不起詩人，作家嗎？！

認識吳音寧：
https://m.facebook.com/story.php?story_fbid=1345303685505332&id=169014523134260"
"3044","淑芬委員 請妳早日為出任新北市長做準備....新北市民鄉親絕對會全力支持妳的....加油 !"
"3045","天下沒有白挖的水泥！

#撤銷亞泥違法的展延許可
#速修礦業法啦"
"3046","昨天「環評認定標準」修法公聽會，
阿貴副署長致詞時被打斷、被抹黑及戴帽子，
且有人認為開會場地不夠大，
他因此宣佈，
下次再找大場地再開會並宣佈散會。
這樣的意氣用事，
對不起昨天來關心環評修法的朋友。

但是看到詹順貴這一年來的努力，
他入閣的使命既要推動環保政策的改革，
又有來自經濟產業及政治部門的巨大壓力，
他沒有選擇明哲保身，他也跳下江湖。
能作為的，他其實都不會放棄和妥協。
去年「廢棄物清理法」被擋，最後一刻也是他的臨門一腳促成，
我也希望他要再加油。

環保署近期也陸續公告或預告多個環保法規的修正，
首先，
本週五空品緊急防制辦法也將上路！
這個辦法是1993年施行，2000年修正後，再一次的全面性檢討。
未來空氣品質將依污染程度分為兩類別、五等級，
並分別有相對應的管制措施，
如交通工具的使用限制、工業降載減產等。

大家關心的環評會議，也即將有所改變。
環保署預計規劃環評會議將採線上直播，
也將要求有意擔任環評委員的專家學者進行自我揭露，
公開透明度更提高又是進步的示範。
希望其他部會能夠加速跟上，
讓公民真的能夠實質參與政府相關的決策並表達意見。

此外五月也預告，
淑芬之前關心的地面水體分類及水質標準，
加嚴pH值、及相關重金屬的基準值，
確保環境水體的安全等相關修正。

接下來是環評進入實質修法的重要時刻，
我不會因為詹副署長是我們的好戰友，而放棄堅持改革。
我也要請所有環團好朋友們，
一起認真努力，永不放棄的監督、 
讓我們的環境變得更好。"
"3047","#食安
罐裝奶茶 罐裝咖啡
罐裝果汁  也應該要正名了！
全都是化學調出來的
"
"3048","今天「媒體」故意將彰化警方文件曝光，
故意將結婚地點，公告週知。
可憐的當事人，連結婚也被暗算。"
"3049","摘錄

「目前外國人才來台就業大部分領域需要兩年工作經驗，
用實習來填充這兩年經驗，
#或是修正這個兩年經驗條款不是不能考慮，
#可是必須在薪資或配額上有所限制，
#目前法案都是寫由中央主管機關訂之，
#無任何初期規劃評估下，
#要怎麼讓人相信實習方案不會成為大量引進低薪白領的後門？
#用開放前的數字推估開放後的結果，
#然後一直無推論的強調開放前後不會差太多，
#要怎麼說服人？」"
"3050","環評修法的動機與主要的目的到底是什麼???放寬嗎?空氣汙染嚴重時能放假就好了嗎?汙染源不去管理.打擊....總是說人手不足....能騙得了誰呢???"
"3051","令人震驚的遺憾。"
"3052","#齊柏林上個月所拍的亞泥。
他說，
「亞泥比我五年前拍看見台灣的時候，挖更深了」。
幫忙關心亞泥的不正義的問題，
才是我們哀悼齊柏林的方法。

#撤銷亞泥違法的展延許可，
#儘速審查礦業法。"
"3053","因妳的專業問政及熱愛台灣的國家心情，在我群跟網路，淑芬姊受到粉絲團熱烈迴響，仍請再為台灣加油，作對的事（制憲建國，公投法補正，一切陋習轉型正義，徹底改革）殷盼。"
"3054","化作千風……

「Do not stand at my grave and weep;
I am not there, I do not sleep
I am a thousand winds that blow.
I am the diamond glints on snow.
I am the sunlight on ripened grain.
I am the gentle autumn rain.
When you awaken in the morning's hush
I am the swift uplifting rush
Of quiet birds in circled flight.
I am the soft stars that shine at night.
Do not stand at my grave and cry;
I am not there. I did not die.

不要站在我的墳前哭泣
我不在那，我未沉眠
我化為千風吹送著
我化為雪中閃耀的鑽石
我化為陽光灑落在成熟稻穀上
我化為綿綿的秋雨
當你在早晨的寧靜中醒來
我化為湍急的溪流
寧靜的鳥兒在上方盤旋
我化為溫柔的星星在夜晚閃耀著
不要站在我的墳前哭泣
我不在那，我還未離世」"
"3055","委員 投了民進黨  讓總統當選  國會立委席次過半  最後也只是這樣嗎?   這樣不如以後都選時代力量算了
"
"3056","女人跟食物關係才大。"
"3057","【採礦是體積，不是面積，經濟部跟亞泥不要聯手模糊焦點！】

齊柏林導演離世前說：「亞泥～比五年前我拍看見台灣的時候挖更深了」。
這樣深切的擔心與提醒，我們都應該好好記著。

經濟部根本沒有實質審核亞泥「是否有妨害公益」就草率通過展延20年。
這座自1957年起就開始挖，已經挖了60年。
亞泥挖山從沒做過環評，
整座新城山幾乎要挖平了！
#這樣的違法展限應立即被撤銷！

且「經濟部」跟「亞泥」此時不知檢討，更大玩文字遊戲，
礦務局回應：#亞泥並未擴大開採作業面積，
且綠化復育及視覺景觀已有相當程度之改善。

可是採礦是「體積」不是「面積」，
經濟部礦務局回應「亞泥並未擴大開採作業面積」，
是刻意用文字來模糊焦點！

2017亞泥申請展延的「開採構想書」寫到：
已採掘完畢海拔高程約295m~776m，
目前開採海拔高程約215m~295m，
礦場最終採掘高程為120m。

換句話說，一開始從776m開始開採，
2017年亞泥開採構想書說 #最後要挖到120m。
作業面積可能未擴大，但是整座山已從海拔776m挖到295m，
光是近二十年來的開採總量已達1.2億公頃，
相當於95000個標準游泳池！
再多的「綠化」與「視覺景觀」，都無法否認大量開採、造成環境影響的事實。
這樣難道不是齊柏林導演所說的「亞泥挖更深」嗎？
經濟部跟亞泥眼睛閉起來，當然看不見台灣！

此外，環保署回應已預告修正《開發行為應實施環境影響評估細目及範圍認定標準》，
要求修法後「礦權展延」應比照新申請礦業用地進行「環評」。
但修法緩不濟急，我也多次提醒環保署，
環保署其實還有尚方寶劍：環評法第28條。
環評法28條對於該法施行前 #巳實施而尚未完成之開發行為，
如其造成重大之環境破壞、污染或有破壞、污染之虞時，
#主管機關亦得要求開發單位提出因應對策，切實執行，俾求改善。
#環保署可以透過這條法律要求開發單位辦理環境影響之調查分析，並提出相關因應對策。

齊柏林最大的貢獻，就是帶著大家看到這些殘破的國土。
起身行動，就是我們對於這部影片最大的致敬。

歡迎大家一起連署 https://goo.gl/8IQng5
淑芬也會持續監督，並加快礦業法的審查！

#撤銷亞泥違法的展延許可"
"3058","雖然我不喜歡DDP 也討厭蔡英文 但是我欣賞妳 用心的立委!!讚!!! 我討厭政客!!不分黨派!!  選人不選黨  支持林淑芬!!!"
"3059","我記得我在經濟部包庇亞泥展延許可爭議的時候，
和礦業法修法時，
詢問國民黨立委能否連署提案，
他們表示，因為黨團交代不可以，所以不方便。

國民黨現在還有臉出來講話嗎？
麥擱騙啊！"
"3060","【都挖掉近一座101高度了，免環評，直接續挖20年，亞泥你在愚公移山？】

亞泥新城山自1957年起開始炸山採礦，
新城山已經從海拔776m採到只剩下295m，
今年三月經濟部竟然火速通過亞泥展延，
#不用環評，
還可以繼續挖到海拔120m。
#當採礦是愚公移山嗎？
#臺北人的翻譯就等於挖掉超過觀音山的高度。

亞泥原本的礦權到期日是11/22，還有一段時間，
因此淑芬要求經濟部撤銷偷發出去的展延許可，
亞泥若要展延，礦務局需重新進行實質審查。

在尚未修正礦業法之前，
淑芬也要求環保署應該要依環評法第28條，
要求開發單位辦理環境影響之調查分析。

未來礦業法修正後，
這些未曾辦理過環評的個案，包括亞泥，
無論礦權有效截止日到期與否，
都應立即適用環評法的相關規範與審查。

一座山挖了六十年，絕對不可能只靠環評法28條，
低強度的環境影響調查分析就足夠。
這只是亞泥展限尚未被撤銷前的權宜之計。

淑芬再一次要求經濟部，
#立刻撤銷亞泥的違法展限， 
落實實質審查、原基法知情同意權，
重新踐行展延的所有行政程序。
未來，也需履行新礦業法的相關規定！"
"3061","「若不要這個產業，那以後都要靠進口嗎？」
何必這麼說呢？

現在台灣本土產的水泥外銷便宜、內銷貴，
對台灣本土的下游產業實在不公平，
也難怪被檢舉，
2011年最高行政法院認定十九家業者已涉聯合壟斷行為，
影響國內水泥市場供需，判各業者敗訴定讞，
共裁罰金額達1.86億元，創下水泥界罕見重罰紀錄。

還有，為了保護本土的水泥，
政府也是用盡心機，
2017年決定，對中國出口到台灣的水泥，
繼續課徵高達91.58%的反傾銷稅。

以碳足跡來說，我也是想用本土水泥。
只是台灣的水泥要有一點競爭力，
#對外課徵反傾銷稅（阻擋外國便宜水泥賣進來）
#對內聯合壟斷（聯合控制國內市場價格）
#販賣國土外銷一噸賣1490元內銷賣2219元（2016年第三季統計）
#沒環評亂挖山又欺負我們。
現在又嗆說「要不以後都靠進口」，
真是愛說笑～

http://www.appledaily.com.tw/realtimenews/article/new/20170613/1138872/"
"3062","21世紀徐公移山，池魚之殃。"
"3063","作個有良心的政治人．．不分藍綠才是台灣之福．．加油!"
"3064","花蓮和平台泥金昌礦場 也 開放20年採礦權 就是下一個亞泥 

台泥已開挖區都挖這麼大片
又核准金昌礦區可以開採20年
花蓮秀林和中村莊又是土石流緊戒區
偏偏又在村莊上方開放採礦
難道原住民的命不是命
還是經濟部圖利財團
感謝看見台灣 齊柏林 一路好走"
"3065","【親愛的，我如何把亞泥展延一切都合法了】

2017年經濟部許可給「亞泥」展限的公文寫著，
#礦權期限從民國46年到126年，共80年。

亞泥礦權是106/11/22日到期，
今年經濟部3/14就以迅雷不及掩耳的速度核定，
再給他挖山20年。
所以這次展延公文理應寫，
亞泥礦權許可期限從106/11/23到126年11/22。

為什麼礦務局發的許可要故意寫從民國46年開始呢？
這就是從國民黨時代一路走來到現在，
#政府包庇亞泥和礦業權業者的法律基礎。

他們說「亞泥展延」只是民國46年就許可給亞泥的「舊權利的延續」。
因為既是「舊權利的延續」，
所以原本礦業權核定應該審查的流程，
都可以跳過，
不用重新進行礦業用地核定、
不用重新取得土地使用權
不用環評等等，無痛升級20年。
＃對礦業法這樣解釋真是可以得諾貝爾獎啊！
#等於一次許可就可以永久萬世挖礦。
這一切都只是舊權利延續而已。
就是這樣包庇的啦！

難怪連現在「政府」所有官員跟「亞泥」開口閉口都說，
#亞泥是60年前核准所以這次展限都是合法。

合理嗎？合法嗎？
這樣合理合法嗎？

「最高行政法院」卻不這麼認為，
「最高行政法院」92年的判字936號判決也明白揭示，
「#礦業權展限是新權利的賦與，
其權利成立之實體構成要件，
＃自應適用申請展限時之法律為之。」

而且連法務部90年法律字第032276號函釋說：
「採礦權期滿即消滅，須經由另一核准之行政處分，
賦予另一新之採礦權…「展限」，
實為採礦權之更新，與新設定之採礦權同。」

換句話說，亞泥來申請展限時，
按照最高行政法院及法務部的說法，
#因為是新權利的賦與，
#所以礦權核定的程序都必須重新申請並審查。

但是因為主管機關經濟部恣意且片面的解釋，
相關的礦權核定程序都未要求，
這樣的展限難道不違法嗎？
這樣對礦業法的解釋合理嗎？

#撤銷亞泥違法展延許可
#速審礦業法"
"3066","亞泥回應社會的質疑，
主動承諾要縮減40%礦區面積約155公頃，以及礦業法修法後補辦「環評」。

令我腦子無法思考的是，
（1）一個違法的展延許可，
只要業者承諾縮減「礦區面積」，補辦環評就好了嗎？
#亞泥展延案就可以就地合法不撤銷嗎？

（2）事實上亞泥核准「礦區面積」是399公頃，但是實際合法可以採礦的「礦業用地」面積只有185公頃。
#目前亞泥承諾減區的範圍幾乎落在核定的礦業用地外，
這是什麼誠意呢？

（3）我們知道採礦採的是體積（亞泥是向下挖山），「礦區面積」縮減跟開採量縮減無直接相關。

（4）#亞泥呼應經濟部長的說法，如果新礦業法過後，補辦環評，根本免停工，可以繼續採礦。
#不知道經濟部跟亞泥對邊採礦邊環評的共同想像是什麼？
沒看到行政院實際修法文字，還是令人擔心。

#撤銷亞泥違法展延許可。
再確實地重新依法審查。"
"3067","已經確認北農總經理職位給吳音寧，不用再擔心了！

"
"3068","撤銷亞泥違法的展延許可，才符合程序正義。
亞泥宣布減縮40%礦區面積，
那地方不是「礦業用地」，本來就不能採礦。"
"3069","減礦區面積不等於減開採量 #且採礦是體積不是面積
#亞泥預備要減少的礦區本來就是不能開採的區域。

#亞泥違法展限先撤銷，到時候要減量、減區都可以。
重新申請、重新審查，重新評估，而不是亞泥自己說的算。

亞泥為何違法？｜https://goo.gl/naWBaH
回應亞泥聲明｜https://goo.gl/JI8Pzo

圖片來源： 地球公民基金會"
"3070","感恩 妳們以 ＜蒼生為念＞！
因為 妳們的 《慈悲》，我這樣的卑微百姓心願：「在台灣安養下一代」，才能有一絲毫的希望 …… 
感恩！！"
"3071","我們身邊好多支那人
連官校也可以偽裝台灣人
這年紀讀官校 看來國防部真的很缺人"
"3072","委員您好，家在蘆洲這
家人收到天外天(收視費一個月500元，繳半年送一個月)電話通知電視數位化，要裝機上盒，前二台電視免費，第三台要收1300元。
電話問全聯收視費一個月500元，機上盒第三台要收1500元。
請問這種假借政府電視數位化，多收名目錢，可以跟NCC和消保會投訴?
另全聯三重收費是一個月約300元，還有更低的價錢。業務也很明確說三重有全國數位進來競爭，蘆洲沒有。天外天三重新申辦一年3500元。 這樣全聯和天外天很明顯有聯合制價行為。
一樣的收視，蘆洲卻比三重貴上許多
能否請您幫忙反應，謝謝"
"3073","林立委
加油！
別再亞泥賤賣國土ㄌ<U+22EF><U+22EF>
http://www.nextmag.com.tw/breakingnews/topic/309702"
"3074","今天和農委會、台糖討論
台糖身為國營企業，
#應優先配合國家政策做為推動動物福利政策的執行單位。

我們樂見台糖管道一總經理承諾，
台糖畜殖場改建計畫將配合，
農委會近日公布之「豬隻友善飼養系統定義及指南」，
讓現行個別飼養的豬隻飼養空間、自由分娩欄以及進行剪尾、剪齒去勢以及豬隻標記時應符合指南標準，
並於2024年達到 #母豬全面群養，
#設置可調整式分娩欄並增加面積，
#落實動物福利政策。

會議中我也很高興聽到，
台糖執行豬瘟防疫計畫 #已經改用組織培養疫苗，
不再使用必須犧牲兔子製造的「兔化豬瘟疫苗」。"
"3075","雨 還是持續下著！
豪雨來臨前，
要求地方政府，
趕緊來看五股區多條坑溪的駁坎坍塌、地基掏空。
昨日才來會勘，
會後連夜先打基樁加強護岸，
希望別再發生災害。
工程人員辛苦了，
地方政府應該更加積極保護人民生命安全。

#五股基層"
"3076","http://m.ltn.com.tw/news/politics/breakingnews/2103577"
"3077","台灣與中國：
自從世界第二次【世界大戰】大戰戰結速後 ，戰勝國即作了「開羅宣言」及「舊金山和約」白紙黑字說道將《德國》一分為二 ，一邊稱東德另外一邊稱為西德 ，《韓國》也是一分為二，一邊稱南韓另外一邊稱之為北韓彼此各自統治與管理、使用語言也沒太多改變，該兩個國家變成四個國家，目前除了東西德經過彼此談判後統一恢復為德國，然而南北韓依舊分南北韓並未統一。
台灣：
在上述兩道『白紙黑字』的證實下被稱之為《台灣》，統治台灣澎湖金門馬祖號稱《中華民國》，但是此一名稱在前幾年又被中華民國創國先生後代在台灣宣布(中華民國)自從當年在中國南京市降下國其時就已經消失(報紙為憑)，歷經70年有餘並且擁有台澎經馬實質有效統治權，並且有自己人民、土地、錢幣、海關、陸海空三軍、海防部隊、海域、空域、身分證、戶口名簿、護照、土地房屋權狀、出入海關此一型式實施有年，同時手持護照行走天下超過一百多個國家，通行無阻難道這些不是【事實】什麼才叫事實。只要經過2300萬住民投票成立自己國家有何不可(住民自決)，此一行為有如當年的英國統治滿天下，不也是一個一個獨立。
葡萄亞、西班亞等國家不也是如此，最大案例莫過於《美國》脫離《英國》而獨立，彼此使用統一語言(只因區別於國名，一個教美語、一個叫英語)彼此分治超過兩百多年有如兄弟、彼此扶持口徑一致有何不可。
中國：
省列上述【事實】不便重複陳述，你們有效統治疆域不就是現有的「中國大陸、西藏和內蒙古」還有哪裡。若硬要說「台灣」屬於「中華人民共和國」哪是痴人說夢話，毫無歷史觀念，如此說法成立「外蒙古」不也是你們的土地嗎?為何「外蒙古是世界組織的一個國家」得以參加世界組織任何活動，難道你自有一套標準不成，任憑你認為世界上哪塊土地是你的就說是你的，不從就要強取是嗎?看似笑話一場，好好統治好現有的【中國】就讓人羨慕得不得了啦，13億人口廣大的土地、豐富的物產太棒了，還搞一代一路一條路直到歐洲，還在世界上掏錢幫助弱小國家造橋施路挖運河，真的很偉大。"
"3078","https://www.youtube.com/watch?v=gIYMUjwarLs&feature=youtu.be"
"3079","【 阿嬤 !  你不可以沒感覺啊 !  】
山頂上的白不是雪啦, 是有人一直挖山去做水泥, 山就越來越矮, 都已經擋不住颱風吹過來西部了.
然後我們家蓋房子的水泥, 還有馬路,大橋, 堤防, 水庫,  機場, 歌劇院, 都不用外國進口的, 只買國產的,因為政府說這樣比較愛國, 雖然比較貴還是要這樣啦, 錢要給 ''自己人'' 賺啦 !   這樣企業和有錢人就賺得飽飽的, 那人民低薪卻都有工作喔 !
難怪\"米國阿荳ㄚ'' 都搖頭, 原來是氣我們蓋工廠的水泥太不國際化, 害他們成本太高了.   年輕人說房價太高買不起,沒想到 『剝削和炒作從山頂就開始了』, 咱ㄋㄞ<U+5DC4>無知....  
阿嬤 , 你看到的, 看不到的每一立方公分的水泥都是幾十年來 咱做順民貢獻給高官權貴們的暴利ㄟ所在;  再這樣下去, 颱風來 ㄟ凍未條 啊 !   阿嬤 ~~~  你怎麼沒感覺 ????"
"3080","會不會有涉及幫人洗錢的可能呢？"
"3081","林淑芬你好 我是一個單親父親 本人不會打字 用聲控， 我不知道 能不能幫我一個忙 因為 關於我的家庭生計 我在一家 工廠上班 從 16幾歲 學徒 到 103年離職 因為本人 不了解勞基法 ，舊制轉新制 老闆是否 要跟我協商 舊制轉新制 是否 要跟我結算 因為 我都不懂 老闆直接 轉新制 轉到新制之後  ，轉到另外 客戶 工廠 名下， 我們根本 就沒有在 這家工廠上過班 從學徒 國中畢業 做到103年 這段期間 老闆的刁難 用無薪假 ， 我只好離職 但是舊制轉新制 是否要經過我 我同意
我不知道 要如何做 也不知道 要怎麼做 才能拿回我的 資遣費 我有去勞工局 詢問過 但是都很不耐煩 根本就不想 回答明確 就說 告不了他們沒有用
是否能夠幫我個忙0989107226許 謝謝"
"3082","【<U+945B>業協進會難道是地下礦務局嗎？還能球員兼裁判？】

以「亞泥」「開採構想書」為例，
「亞泥」委託「新陽工程顧問股份有限公司」撰寫，
#承辦技師蔡穗是現任「中華民國<U+945B>業協進會」榮譽理事長及「中國礦冶工程學會」的常務理事，
#更曾任礦務局的審查委員。

過去「新陽工程顧問」也曾多次承攬「礦務局」研究計畫，
包括砂石開發供應政策環評、礦業用地永續利用及調查計畫等。
而「礦務局」朱明昭局長，是「<U+945B>業協進會」現任常務理事、「中國礦冶工程學會」的現任常務理事。

「<U+945B>業協進會」可以
一手承攬礦務局的標案，
一手撰寫「亞泥」的「開採構想書」，
寫完之後交給「<U+945B>業協進會」現任常務理事，也就是朱明昭局長帶領的礦務局來審查，
＃然後礦務局從組長到科長到主任都是礦業協進會的理監事，
「自己的報告自己審」，
難怪亞泥什麼違法也沒有。

礦務局回應，
官員兼職理監事都有「依法報准」，
#因此未違法。
礦務局官員可能少說了一句，
不但官員身兼團體理監事未違法，
且「亞泥」的「開採構想書」全部都是「<U+945B>業協進會」自己人來寫、自己人來審，
#球員裁判一家親，
當然什麼什麼問題都不會有了。

「開採構想書」是「礦業權業者」要申請採礦許可的必備書件。
「開採構想」需清楚序明採礦規劃、產銷規劃、水土保持、環境維護、礦場安全措施等相關事項，
且主管機關需查明「開採構想」及圖說是否與申請地相符，
確認是否「有無妨害公益」等相關認定。
＃開採構想書這麼多資訊只有礦務局自己看得到
＃連周邊居民都看不到跟自己密切相關的水土保持或礦場安全措施等資訊
＃礦務局三月的時候還說要問過亞泥之後才可以提供給我"
